DP	0	198	0	0.000000	3	0.000002
DP	0	199	0	0.000000	40	0.000028
DP	0	200	0	0.000000	32	0.000023
DP	0	201	0	0.000000	3	0.000002
DP	0	202	0	0.000000	8	0.000006
DP	0	203	0	0.000000	3	0.000002
DP	0	204	0	0.000000	1	0.000001
DP	0	205	0	0.000000	7	0.000005
DP	0	206	0	0.000000	3	0.000002
DP	0	207	0	0.000000	2	0.000001
DP	0	209	0	0.000000	1	0.000001
DP	0	210	0	0.000000	7	0.000005
DP	0	211	0	0.000000	4	0.000003
DP	0	212	0	0.000000	2	0.000001
DP	0	213	0	0.000000	4	0.000003
DP	0	214	0	0.000000	8	0.000006
DP	0	215	0	0.000000	24	0.000017
DP	0	216	0	0.000000	137	0.000097
DP	0	217	0	0.000000	2	0.000001
DP	0	218	0	0.000000	1	0.000001
DP	0	219	0	0.000000	5	0.000004
DP	0	220	0	0.000000	5	0.000004
DP	0	221	0	0.000000	5	0.000004
DP	0	222	0	0.000000	4	0.000003
DP	0	224	0	0.000000	1	0.000001
DP	0	225	0	0.000000	2	0.000001
DP	0	236	0	0.000000	1	0.000001
DP	0	239	0	0.000000	2	0.000001
DP	0	240	0	0.000000	2	0.000001
DP	0	241	0	0.000000	88	0.000062
DP	0	242	0	0.000000	88	0.000062
DP	0	245	0	0.000000	5	0.000004
DP	0	246	0	0.000000	4	0.000003
DP	0	249	0	0.000000	6	0.000004
DP	0	251	0	0.000000	1	0.000001
DP	0	252	0	0.000000	1	0.000001
DP	0	253	0	0.000000	41	0.000029
DP	0	257	0	0.000000	1	0.000001
DP	0	258	0	0.000000	1	0.000001
DP	0	259	0	0.000000	11	0.000008
DP	0	260	0	0.000000	2	0.000001
DP	0	265	0	0.000000	11	0.000008
DP	0	267	0	0.000000	7	0.000005
DP	0	273	0	0.000000	9	0.000006
DP	0	274	0	0.000000	1	0.000001
DP	0	276	0	0.000000	1	0.000001
DP	0	279	0	0.000000	1	0.000001
DP	0	281	0	0.000000	1	0.000001
DP	0	284	0	0.000000	1	0.000001
DP	0	289	0	0.000000	1	0.000001
DP	0	290	0	0.000000	8	0.000006
DP	0	292	0	0.000000	1	0.000001
DP	0	298	0	0.000000	1	0.000001
DP	0	318	0	0.000000	1	0.000001
DP	0	324	0	0.000000	1	0.000001
DP	0	326	0	0.000000	1	0.000001
DP	0	331	0	0.000000	6	0.000004
DP	0	360	0	0.000000	24	0.000017
DP	0	371	0	0.000000	1	0.000001
DP	0	379	0	0.000000	7	0.000005
DP	0	395	0	0.000000	1	0.000001
DP	0	408	0	0.000000	1	0.000001
DP	0	412	0	0.000000	1	0.000001
DP	0	417	0	0.000000	1	0.000001
DP	0	429	0	0.000000	3	0.000002
DP	0	432	0	0.000000	153	0.000109
DP	0	436	0	0.000000	1	0.000001
DP	0	461	0	0.000000	1	0.000001
DP	0	464	0	0.000000	2	0.000001
DP	0	470	0	0.000000	1	0.000001
DP	0	476	0	0.000000	2	0.000001
DP	0	486	0	0.000000	1	0.000001
DP	0	487	0	0.000000	16	0.000011
DP	0	493	0	0.000000	2	0.000001
DP	0	494	0	0.000000	5	0.000004
